jd flux fluxerr zpdiff mag mag_error limitingmag filter
2458202.7773495 888.8228233092791 35.9776508828701 26.2554 18.88336200513305 0.0439468188025368 20.617892981152018 g
2458205.7082986 992.761294413036 62.8791149710763 26.2823 18.79018790842309 0.06876562926887726 20.038608938304016 g
2458205.7530671 916.9524592652449 61.9063092812523 26.2664 18.860532950939422 0.07329898001529155 20.03963770641589 g
2458206.7671181 1085.142090574653 55.1936573555003 26.2653 18.67658347686082 0.05522203434126601 20.16315205633032 g
2458206.7676852 994.0348818871182 56.8002799175756 26.351 18.85749593854069 0.062038128671539725 20.21769879925041 g
2458206.7910417 1028.0079918318654 60.1695547530235 26.3679 18.837908772702566 0.06354628185229318 20.17203299470954 g
2458208.7308565 95.56665236331409 131.86306236174 24.9313 19.980534066933842 1.4980510802228173 17.883567095424574 g
2458208.76625 252.8911272546411 136.750130761634 24.6977 18.690366019283772 0.5870890710151687 17.610455613455628 g
2458208.7892593 749.8165825167725 108.277386788494 25.9993 18.811912397996707 0.15678068687369734 19.165530574706914 g
2458208.789838 930.7807748738715 107.576041301713 26.0075 18.585381488937102 0.12548100604795642 19.180786092642997 g
2458214.7101505 629.4255735419744 46.3569201659433 25.2035 18.20613903923172 0.07996133353931531 19.290788552044454 r
2458215.7134954 676.1319485740598 42.509317744371 25.8194 18.744321355760945 0.06825940760882167 20.00076465218514 g
2458215.7320602 844.3664267610271 58.0323993950866 25.5741 18.257772608005624 0.07461899718696115 19.417498671205305 r
2458216.7055671 920.1993518577327 42.329653580431 26.1899 18.78019519241591 0.04994277033502971 20.375863203441668 g
2458217.7104167 1606.488852069835 26.9782838147767 26.228 18.213305709519183 0.018232509176745782 20.903039191190743 r
2458217.7276505 1515.7027441462415 29.2660378988322 26.1615 18.20996490776787 0.02096330396542214 20.74816516250373 r
2458217.7464815 922.589771082458 33.9293638849599 25.7516 18.339078412003836 0.03992794145840208 20.177735695473142 r
2458217.7474769 1598.2896447794442 26.9862865689555 26.172 18.162861285754857 0.01833147791679405 20.846717169540177 r
2458218.7271065 1606.1436684518558 26.0834590208411 26.2045 18.19003902493909 0.017631555641733705 20.91616202859888 r
2458218.7332755 1521.407736437109 25.4375752318983 26.1985 18.242885949163647 0.018152645584639845 20.937385711655637 r
2458219.7027778 1675.8715141354562 36.8615525115832 26.2285 18.167898202392315 0.023880462925865525 20.5646409326377 r
2458221.695706 1064.6773716708344 39.4949550618281 25.6962 18.128154940493843 0.04027480422856573 19.957420929127856 r
2458223.6904514 1647.2536878428323 24.7628097301801 26.2296 18.187698778721064 0.01632109414747395 20.99767518745353 r
2458224.6524537 285.9958646275656 42.7265505136918 24.2715 18.13060061632436 0.1621989043552208 18.44733040943038 r
2458224.6539352 213.09196988038684 44.800693107455 24.2921 18.47068228963221 0.2282587773441986 18.416463156708424 r
2458224.6866088 1285.7673822490465 33.9501284720052 25.8986 18.12569398938415 0.028667436264856593 20.32407143403416 r
2458224.6875926 1158.4493471590772 33.1410997409046 25.8393 18.179607377128328 0.031059875062244918 20.29095769972098 r
2458227.6533333 1702.7393590149486 26.5742472585904 26.2261 18.148229562719138 0.01694426107900775 20.917522560270438 r
2458227.6543287 1689.4487785444853 28.442815300144 26.2242 18.15483742705432 0.018278366863522657 20.841843536371037 r
2458227.6908449 929.8585757524767 20.5235398555701 26.2235 18.80245774807969 0.023963221722357826 21.19544431648708 g
2458229.6536343 1039.0143204713816 35.7056153285465 26.2921 18.750546166576644 0.0373099636823251 20.662833684563836 g
2458229.6845486 1682.4716284348556 39.5703884964742 26.2556 18.19073062640495 0.02553479658411101 20.514749203838154 r
2458231.6762847 1715.3207599429054 34.2377625921897 26.2446 18.158736640587044 0.02167054682389411 20.660911548739364 r
2458231.6772801 1788.9758125327987 29.4873259875355 26.2511 18.1195888279479 0.017895373207613082 20.829586511621763 r
2458231.706412 958.1595288103019 34.4391771388071 26.2699 18.81630544255911 0.039023370843088 20.6798430735782 g
2458232.6602199 651.1878335873005 58.5658322222949 25.9849 18.950634305368006 0.09764452092642048 19.818364191650346 g
