jd flux fluxerr zpdiff mag mag_error limitingmag filter
2458202.7796875 1816.4168004195376 34.4055716098494 26.2782 18.130161224679608 0.020564734420087848 20.689203045269014 g
2458205.810162 1854.4123286694366 59.4735209317017 26.2931 18.12258423513893 0.03481987294696136 20.10986586361358 g
2458205.8134722 1888.6041151842585 59.7636654926442 26.2986 18.10824767085123 0.03435627991260274 20.110081923499962 g
2458206.7880671 1912.1112845308226 55.2013953836107 26.3113 18.107517088660224 0.03134344504571646 20.208999849196427 g
2458208.768588 563.1483589846027 146.081287957727 25.0137 18.13714294270951 0.28163174375873584 17.85478851601072 g
2458208.7858218 1498.5728202630278 111.141816797288 26.0965 18.157305371251958 0.08052105901375971 19.23438125973288 g
2458208.8103009 590.3257320925667 161.142675726734 25.0877 18.159970714053394 0.2963662153373343 17.822248562409865 g
2458214.7071991 1153.724198426379 47.8989267938185 25.4325 17.77724499575223 0.045074780342632466 19.48426053196718 r
2458214.7081134 1065.4381215119822 48.0426489545988 25.2968 17.727979420402978 0.04895629592827679 19.345307625833584 r
2458214.7106134 1175.2884306079989 47.7026244084733 25.3468 17.671438847417747 0.04406640784635916 19.403019307033205 r
2458214.7115394 1020.7452507470182 42.0042907490127 25.2279 17.705606580139065 0.0446772183684699 19.422240849269947 r
2458214.7124537 1034.744845299761 42.7180610069534 25.1502 17.613116821024086 0.044821676615179 19.326246160071477 r
2458215.688206 335.9129574265745 61.5220717376302 24.2718 17.956233108657777 0.19884470607283847 18.051797609714257 r
2458215.6891204 456.654252771253 60.490858561059 24.3451 17.69613123365023 0.14381761418225444 18.14345061767153 r
2458215.7325926 1526.0407102865263 46.5757174829796 25.6977 17.738784701311687 0.033136243437291095 19.779876104715967 r
2458215.7527083 623.7505704486864 59.0058475541945 24.857 17.869472610465056 0.1027055552726892 18.682337356890258 g
2458216.7575231 1657.8311028850014 27.3023043863976 26.2046 18.155749291854846 0.017880055345039607 20.86667672869532 g
2458217.7090278 2496.3334249216605 26.6966329821202 26.2839 17.790643520498172 0.011610842581894881 20.970333761731105 r
2458217.7508565 1907.0486278212459 30.0003636351795 25.9888 17.787895581851195 0.017079477850507865 20.548558692044566 r
2458217.7517708 1270.478885643114 32.9118588403031 25.4931 17.73318137046335 0.028125146782608197 19.95229396002015 r
2458218.7094676 2278.297824088522 26.0654778204146 26.1671 17.773073761546783 0.012421242284663037 20.87951076260054 r
2458218.7275579 2517.1783926121097 26.3818200164738 26.2653 17.76301501220015 0.011378908255351202 20.964613106296497 r
2458218.729456 2485.331160617709 27.6900838372794 26.266 17.77753933760161 0.01209622463940069 20.912764312507036 r
2458218.7303704 2457.621363623295 27.5199037367385 26.2592 17.782912565987317 0.012157429915455745 20.912657713096145 r
2458218.7665972 2398.885672337503 28.4354707917534 26.1969 17.746876123573653 0.012869471436095677 20.814823931553736 r
2458218.7680208 2162.9075386385057 26.5383298122954 26.1126 17.775005114159285 0.013321265085305472 20.80549102141167 r
2458218.7718403 2132.1659309168163 30.668097724151 26.0998 17.777747500899057 0.01561621129777341 20.63565789298641 r
2458219.7032292 2503.9701934184836 37.36863650065 26.2848 17.788227112886172 0.01620272028612568 20.606106859939054 r
2458219.704213 2396.891586119287 39.2131533850624 26.2122 17.763079022774605 0.017762055187106603 20.4811955687789 r
2458219.7086921 2524.9743948983382 40.0310417167373 26.2834 17.777757553972947 0.017212729792300156 20.529982759716315 r
2458219.7292477 1941.503489824397 39.1492328728604 26.0042 17.783854561197984 0.021892477841442833 20.274966847909898 r
2458219.7550579 2218.061024119412 29.284025184475 26.1517 17.786766273878165 0.014333990723004047 20.737698059965027 r
2458219.7555556 2421.6110976104337 29.9247307055996 26.2319 17.771639004472192 0.01341639050098872 20.794399362023427 r
2458221.7089005 1984.714781495241 37.5160665474562 25.9964 17.752154739535253 0.020522441728320885 20.31343174526855 r
2458221.711794 1271.6233867931787 55.8313241617271 25.5704 17.80950373362124 0.04766825561084615 19.45578016862435 r
2458221.7127083 1365.1663659153105 52.3341851691698 25.5729 17.73493605031935 0.041620733015987954 19.528511322423647 r
2458221.7303704 1855.1217750387766 52.0403330038888 25.9758 17.804868942222686 0.030456323839517803 19.937524821833822 r
2458221.7312847 1954.6751729526788 47.7088845385585 26.0193 17.791613507837933 0.026499306207112168 20.075376832609212 r
2458222.7516667 2501.396887040117 32.1095259894338 26.2522 17.756743487410624 0.013936737727366165 20.73819025309271 r
2458223.6885648 2561.151077670139 22.8670088604687 26.3091 17.788012006324756 0.009693575570870092 21.163651589049955 r
2458223.7330787 2319.0365123010724 25.4250679677315 25.6361 17.22283103378877 0.011903217627727615 20.37551968271761 i
2458224.6534722 424.4547450644844 52.2149571378536 24.2244 17.654821517475156 0.13355906518598393 18.18248767456739 r
2458224.6543866 351.23420148328483 48.7435353359705 24.2801 17.916108003040563 0.15067113649745656 18.312882426462565 r
2458224.7059144 648.9691131441589 44.845521001607 24.806 17.775439930997003 0.07502480652053657 18.929277304456782 r
2458224.70875 570.6567055728206 45.639347892154 24.5501 17.659162687841096 0.08683090818458547 18.654326412988112 r
2458224.7096644 1035.2867049190388 41.6188003903409 25.2794 17.74174840783258 0.04364542823654507 19.483751094002628 r
2458224.7105903 963.9312503931128 43.1143341438711 25.228 17.767884849474335 0.04856075841602915 19.394020781007296 r
2458224.7115046 899.4548107283485 45.6851522428847 25.1104 17.725451627611832 0.055144926902926 19.213537297887115 r
2458226.7607523 2535.7017567436064 28.3740715728865 26.2796 17.769354571196438 0.012148798424245344 20.89987083941638 r
