jd flux fluxerr zpdiff mag mag_error limitingmag filter
2458214.8581944 388.34449235622117 59.6993612387988 24.0155 17.54245712447281 0.16690231939097447 17.82815077825232 i
2458215.7330556 1079.7208439886126 47.8097405180386 25.476 17.892721286251216 0.04807449589347926 19.52978402261499 r
2458217.7484606 1570.3874217200364 27.9507186425408 25.9353 17.945282979870512 0.019323954592662645 20.57189254281873 r
2458217.7513194 1735.1564383028847 25.185363801424 26.032 17.933653409922066 0.015758665256690233 20.781704417652715 r
2458217.7522338 1696.3196295665982 26.4577120315538 26.007 17.933230780731535 0.016933800359309113 20.703194276061243 r
2458218.709919 1822.4517591042693 25.6408078100898 26.0874 17.935759896938002 0.015275150576878326 20.817645730535787 r
2458218.7318056 1807.436138414038 26.014019088149 26.0799 17.937242596389737 0.015626234268385265 20.794456352714516 r
2458218.7684722 1641.2986904131865 23.6855694463078 26.0175 17.97953094256216 0.015667728791876806 20.833865413015072 r
2458219.7287847 1742.5772339812613 35.6506933817381 26.0198 17.91681991033666 0.02221190375368423 20.392205036654175 r
2458219.7490046 1725.9637848866917 36.8722921695695 26.0181 17.925520802822124 0.023194141128013122 20.353924648151644 r
2458221.7131713 1274.735048004377 52.6601802077183 25.707 17.94345018346158 0.04485101256219908 19.655869136744716 r
2458221.7308218 1626.2657971429676 46.3548097664808 25.9478 17.91982117945222 0.03094661220317348 20.03513798132606 r
2458221.772662 1676.1431006096352 53.1522991756757 26.0283 17.967522265648437 0.03442871386938392 19.96706985098568 r
2458223.7335417 1538.07209736944 19.9219346734878 25.457 17.48955826608967 0.014062568661116824 20.46124621001244 i
2458224.7030903 1098.8044831130496 37.8770220609405 25.574 17.97169894332507 0.037425295840672494 19.880635421920843 r
2458224.7040046 860.7333834726135 35.7292002644648 25.3987 18.061528381580906 0.04506760568601053 19.76871675068415 r
2458224.7110532 786.1830713331904 43.3894036579574 25.161 17.922190779901296 0.05991972769339837 19.320115786044703 r
2458224.7119676 799.9806460620945 40.0033010101194 25.218 17.96030129942673 0.054290793309161485 19.46533541388203 r
2458224.7489931 1877.754036584124 30.2271257995405 26.1199 17.935803239373477 0.017477044299295207 20.671482855481337 r
2458226.7621644 1827.5166348503603 28.0067598798695 26.1119 17.95724665303765 0.016638392571493108 20.746317819358104 r
2458229.6948727 1949.535079368927 26.7976578931438 26.1509 17.926072364591775 0.014923669485344244 20.833232892943606 r
2458229.7643634 1001.5003511478318 31.0627481415491 26.27 18.768372235243188 0.033674302379053014 20.791975300640473 g
2458230.8293403 836.9528312056931 32.2611934036375 26.0638 18.75704754296286 0.04184940461683091 20.54467391731277 g
2458231.6801042 1895.688647398449 31.4411462664913 26.1253 17.930882476857356 0.018006993157012215 20.634129061761147 r
2458231.7672569 1873.9198732437785 32.0684552895634 26.1219 17.940022457516072 0.01857962146887893 20.60927988707629 r
2458232.6620718 770.5430184649811 52.4855851915419 25.9736 18.756607775360543 0.07395252241202 19.92607487975758 g
2458232.6630556 750.9533241317388 48.5014701713805 25.9111 18.722067639853062 0.07012159673965312 19.949287731435685 g
2458232.7014352 588.5621985014585 73.8935997217756 24.9667 18.042219086772715 0.1363089260951457 18.547757929907988 r
2458232.7023495 426.9257142961734 80.4930286471693 24.5365 17.960619215703833 0.2046990337565034 18.024679317779732 r
2458232.802662 1431.4050689677608 30.4794468319186 25.4049 17.51549362293159 0.0231182186949202 19.94745728721753 i
2458233.7173148 953.1277251947724 37.3602417156342 26.2673 18.819422243077756 0.04255674592025448 20.58885079567792 g
2458234.6823264 928.449915052074 66.9789885100881 26.202 18.782603797939725 0.07832311323042564 19.889728527380708 g
2458234.7389236 579.8556857830562 84.1753873155365 25.7052 18.796900200000753 0.15760683261226105 19.14481218070883 g
2458235.6841551 1004.4463273502479 43.9254341456597 26.2644 18.759583162118556 0.047478737841323615 20.410184832601463 g
2458235.6850694 924.7959669064403 47.1520340344326 26.2628 18.84768518226263 0.05535595437600191 20.331623909208474 g
2458235.7138542 1133.6786284784775 54.0978831472466 26.2459 18.6096751009512 0.051808396363432624 20.16552431047192 g
2458235.715787 1032.9910382576777 48.8504252004408 26.2572 18.721958615494565 0.0513430462374337 20.287604118593013 g
2458236.6646296 1024.3698521541223 60.6285878241231 26.2233 18.697158028934858 0.06425848794966957 20.019181357510902 g
2458236.726169 905.0181201292044 67.7368046323507 26.2115 18.81985681333135 0.0812600843603485 19.887013224924782 g
2458237.7184144 987.5283072676492 74.892654056775 26.2354 18.749026116433654 0.08233784683541528 19.80187693553426 g
2458237.7482755 944.2338138544153 73.5649896975299 26.2846 18.846901127884564 0.08458658029686143 19.870497042944304 g
2458237.7487269 1059.6496103342179 75.3041710120565 26.3029 18.739994293099077 0.07715544616866608 19.86342740930388 g
2458238.6559606 1053.9733027691384 74.8723537265314 26.2529 18.69582597424817 0.07712616081196948 19.81967127403129 g
2458238.656875 1071.6627835541246 77.6495303592369 26.2361 18.660954627748254 0.0786666257378394 19.76332790574058 g
2458242.7080324 1014.2615614318016 25.7202530543422 26.2589 18.743525082826856 0.027531831830123987 20.985786896223523 g
2458242.7875926 1860.9477830048522 32.6476198695694 26.1081 17.93376453180367 0.01904702604559812 20.57604617637194 r
2458242.7885069 1882.3904128895883 32.9581312075028 26.1106 17.923825744275895 0.0190091507091014 20.56826854328406 r
2458243.6849884 1852.4099953364191 25.2698596570455 26.1495 17.980157210704025 0.014810698872671382 20.895567914271123 r
2458243.6992824 827.9413358321042 25.4558000656812 26.0377 18.742701085655533 0.03338082172637722 20.775808110932797 g
2458243.8485995 1566.1414457363046 33.8654703484965 25.4461 17.45902254322919 0.023476641434565123 19.874282209698357 i
2458244.6840972 1754.8537591112008 23.130732905222 26.0597 17.94909767414544 0.01431061510670769 20.901801504763565 r
2458244.6986806 943.4260174538953 19.4250537270982 26.1718 18.735030377781296 0.02235446176100519 21.203469417472427 g
2458245.6651852 1365.190913432497 31.571610438426 25.7784 17.940416527505725 0.025108061528783372 20.282733150624885 r
2458245.666169 1549.8997703987875 28.215789200224 25.9511 17.975340965171338 0.019765073148440514 20.577444484001436 r
2458245.7455556 64.932549785152 39.6525227968711 23.0696 18.538443857061168 0.6630071380687915 17.326497930460594 g
2458245.7473843 13.344879854959938 37.5224921754539 22.2177 19.40441332961865 3.0527191100749405 16.534545799880174 g
2458247.6669792 1585.8414434719389 19.7088499946239 25.4579 17.457250591832768 0.013493088181827304 20.473821778988974 i
2458247.6978704 1007.0997008766485 18.5521457283878 26.2412 18.733518832560307 0.02000007010207391 21.32278962151865 g
2458247.7270949 1867.329614201417 26.1707059641771 26.1415 17.963447538022372 0.015216132839760282 20.84953639404179 r
2458248.6989815 989.6991638620117 19.4804769223891 26.2594 18.770641991611072 0.021370083523266137 21.2879760264089 g
2458248.7008102 1002.6115149490213 19.9233594819319 26.2599 18.757068279603388 0.021574449392428238 21.264068561389383 g
2458249.7019792 952.7763666951302 23.2683264405432 26.1764 18.728922559809178 0.026514534679449323 21.01206211901517 g
2458249.7386227 969.9025312852623 63.9576530037765 25.5568 18.089979768076255 0.07159361031276368 19.29464369302428 r
2458250.699375 1027.137493638063 30.4579370308837 26.2608 18.731728543559075 0.03219450408465258 20.804123777973462 g
