jd flux fluxerr zpdiff mag mag_error limitingmag filter
2458204.8014236 675.0346679084731 51.8252556223571 26.3653 19.29198480609013 0.0833537634497051 20.33152135695793 g
2458204.8164815 750.045510070317 60.1642493513822 26.3489 19.16118096094485 0.08708848282375807 20.153128732838812 g
2458207.8014236 680.762999728391 93.3173832383789 26.3346 19.252110141747806 0.14882519029725502 19.662268609126404 g
2458207.8530787 554.6328718766458 90.3360125409578 26.3025 19.442485985779392 0.17683374676993732 19.665422697264816 g
2458210.7865856 367.2749410301843 100.42782100492 25.8667 19.454221755801445 0.2968742843146511 19.114639889528256 g
2458210.8042593 533.4541004302255 78.5204680229537 26.2123 19.39455735572263 0.15980694883358815 19.727417790266532 g
2458214.7377546 1687.0638439693041 73.3685620668717 26.275 18.207171204969207 0.0472159059781569 19.86379997035207 r
2458214.7438426 1686.9796863067202 118.689646729704 26.275 18.20722536729425 0.07638583351086692 19.341542896159787 r
2458214.8643403 518.0870923581869 54.069228982133 24.3418 17.555793069018947 0.11330713073491644 18.261999547521267 i
2458215.7401389 866.9946869651824 40.0011800196634 25.5952 18.250158909794976 0.0500917500421691 19.84259298156071 r
2458215.7632755 323.7555848001952 39.3997603120961 25.4938 19.218256828110803 0.13212534942753812 19.757641039637306 g
2458216.7396412 1589.017632264383 28.9407791809478 26.275 18.272178209227242 0.019773854813668397 20.8737994402198 r
2458216.7649653 649.5918311696618 29.1775567815915 26.2536 19.221998612820244 0.04876612032010012 20.843552681909355 g
2458217.7620718 1622.9090915907761 49.7142630652585 26.275 18.249264517018283 0.033258039954071034 20.286372473973167 r
2458217.7629861 1682.3705969233931 50.8733235455031 26.275 18.21019582623454 0.03283055913742159 20.261349711804442 r
2458218.7745255 1759.6909594853591 29.9721337675905 26.275 18.161408992929147 0.018492307104305352 20.835780833622387 r
2458219.7162384 1651.94663625224 31.3570038235906 26.275 18.230009965110987 0.020608594917150825 20.786738591776086 r
2458219.7430093 1305.8105812843123 34.8324484228002 26.0057 18.21599954132236 0.0289610068984425 20.403314982375626 r
2458219.7625231 1629.1750012451582 30.3169425986649 26.275 18.24508065633586 0.020203541396236674 20.823361485503327 r
2458221.7174421 1564.4609646174724 84.8749917820504 26.275 18.289088171519342 0.05890129614087463 19.705625626064045 r
2458221.7453009 1126.5105472755504 44.1928623759359 25.9076 18.278261844288618 0.04259186990977849 20.046794659738552 r
2458221.7559838 1580.1690392762014 57.1197728705618 26.275 18.278241129294237 0.03924576160154042 20.1356088095216 r
2458222.7590394 1670.3479348010112 30.6416906677024 26.275 18.21798263885966 0.019916619085644384 20.811793179170635 r
2458222.7782639 1573.465669269785 40.384506727184 26.275 18.282856820801822 0.027865532632848293 20.512038032659877 r
2458224.7185532 886.5445016495422 29.3090341154769 25.5779 18.208648648364786 0.03589308633685745 20.1629712231074 r
2458224.7260301 1677.6921641762042 34.595608029709 26.275 18.213219309698296 0.022388166577805017 20.680022569456284 r
