jd flux fluxerr zpdiff mag mag_error limitingmag filter
2458202.7575231 2249.4264675678924 40.0913137361976 26.2045 17.824320497745774 0.019350327717292226 20.44944926989601 g
2458202.7630671 2228.8610452298276 42.7081528741068 26.2403 17.87009251517335 0.020803558694093702 20.416598017624622 g
2458205.708831 2274.8901719303108 80.5065031794893 26.2544 17.861998913864415 0.03842203530546931 19.742397580759132 g
2458205.7564931 2356.0927343959984 77.6565871018482 26.2725 17.84201904994592 0.035784566280278665 19.799629239170695 g
2458205.7569676 2029.9213737739083 88.3992740739652 26.2172 17.948501958908388 0.04728020163838804 19.60365324254824 g
2458208.7337269 508.0542732164963 147.636614287142 24.4121 17.647324728643426 0.31549596289537823 17.241689796477147 g
2458208.7342014 415.5390884412018 143.687319760853 24.4093 17.86277029314215 0.3754191300018508 17.268328879556382 g
2458208.7638889 539.7855167158693 180.999043288617 23.9552 17.124646931047323 0.36405323079813234 16.563584290876115 g
2458214.675463 2997.0484268060172 160.871180449363 26.275 17.583265598988312 0.05827661610393394 19.01137936761439 r
2458214.6844329 137.15103833829795 55.2577366717124 22.9725 17.62950225026372 0.43742523156476654 16.869092257990857 r
2458214.6903704 3455.9545410417954 224.489881737968 26.275 17.42857994695316 0.07052426810262383 18.649583061272576 r
2458217.6927546 3275.573736159069 242.070826525932 26.275 17.486781549390543 0.08023519466467034 18.567718856553537 r
2458217.6932292 2982.5885326615376 232.982213409176 26.275 17.588516640581 0.08480847637157025 18.609268071928597 r
2458217.7222685 2337.258859970374 31.2966566628375 25.9249 17.50313296310272 0.01453787627925534 20.43873012536047 r
2458217.7227431 2598.5659536913467 32.8955496709418 25.9926 17.455765639896036 0.013744003005583764 20.45233211997534 r
2458218.7627431 2399.8343780813825 33.941990580078 25.9258 17.475346824020278 0.01535556766307021 20.35153171767419 r
2458219.7120486 2758.7093420192796 27.5962728657871 26.0822 17.48043513608618 0.010860612603883251 20.73264891290321 r
2458221.7001042 2006.5459256113727 41.0229853361347 25.7421 17.4859772393253 0.022196678685971766 19.962106834706 r
2458222.7560417 3357.1788334980474 42.4709386595378 26.275 17.460063809277393 0.013734954373763484 20.457345340323894 r
2458223.6846296 3205.585289429179 26.0976613591561 26.275 17.510231658917796 0.008839019517300466 20.98607101050002 r
2458224.6486111 3743.6361955356065 468.089723151148 26.275 17.34176590594342 0.13575170926898572 17.85175222327652 r
2458224.6646991 2335.843357343474 31.9625375162364 25.9078 17.486690711393038 0.014856187540265417 20.398771862183292 r
2458224.6716782 3269.618440357036 113.794422077346 26.275 17.488757314768314 0.037786245185197666 19.387272552826023 r
2458224.7296528 2165.433580161425 28.9655085416105 25.8793 17.54043783185771 0.014522658608296912 20.477172094852648 r
2458227.658206 3335.895602024889 35.9381111588962 26.275 17.46696887303386 0.011696411380958586 20.638686870028433 r
2458227.6586806 3154.0199550228867 31.9460596299969 26.275 17.52783890820191 0.010996708148612826 20.76653174422932 r
2458232.6950116 4029.2766718379567 324.408493224056 26.275 17.261932276473757 0.08741278640781366 18.249844449664373 r
2458233.7258912 2135.1600930845116 57.6905782446147 26.1803 17.85672389066465 0.029334877980833004 20.030112759151198 g
2458235.6981713 2503.036704200464 53.7623468940946 26.2704 17.774231954770045 0.023319586135099588 20.19677944223991 g
2458236.653912 2303.71687887117 60.1417270006642 26.1839 17.77782723922804 0.02834370560179962 19.98853525182678 g
2458236.705463 2348.821685366375 63.7077083231786 26.1466 17.719474880364288 0.029447726644130548 19.888695031567792 g
2458238.6627431 2445.920016843631 75.1165757835552 26.2313 17.76019437194046 0.033342899917654864 19.794535533566794 g
2458243.6539699 3368.7085879039914 37.0074965170788 26.275 17.45634139072701 0.011927134069376961 20.6068507218148 r
2458243.6544444 3414.7030437754274 36.4440194333128 26.275 17.441617645810624 0.011587324400250223 20.62350931528996 r
2458246.7858912 2379.0790294347476 28.7350423937625 25.3677 16.926677827780573 0.013113324585236789 19.974245383661795 i
2458249.6661574 1381.5371418418626 47.5856989337541 25.3052 17.454293587074723 0.037395877220860504 19.36408385774466 r
2458249.6666319 3422.6124900472987 134.342104093672 26.275 17.43910567281037 0.04261517271927096 19.207044624096294 r
2458249.6739352 463.02488963364704 40.8411193777502 24.5003 17.8362891577682 0.0957641895741434 18.725130897241407 g
2458249.6853009 2359.5827525722048 29.1761994337945 26.1734 17.741311967443544 0.013424661496080067 20.763403191824793 g
2458254.6718519 3391.0605150974857 36.12880732391 26.275 17.44916114989981 0.01156719142490486 20.632940926728555 r
2458257.671088 2528.4083331356514 33.6075454241231 25.3846 16.877481967482197 0.014431099434686468 19.821083003410727 i
2458258.6639699 2116.7566691282304 45.9795834114962 26.1315 17.817322658126592 0.02358326511399187 20.22766240887052 g
2458258.6933565 3320.688801298102 53.8436190525442 26.275 17.47192955611974 0.017604184162784305 20.19973938184233 r
2458260.6720718 3174.2117347470708 43.0210402483735 26.275 17.5209102678618 0.014714816559450759 20.443372720622087 r
2458261.6900463 2339.681217084534 30.8424738980012 25.3353 16.912408278581836 0.014312066817712136 19.86500197450316 i
2458261.7695602 2095.0621547614433 47.349090868098 25.2562 16.95320772044409 0.024537175586252482 19.320495877419898 i
2458263.6846065 9101.66823728585 80.7348534321206 27.2926 17.394797497261383 0.009630523557447533 20.77752233619895 r
2458263.6916782 8619.019155543405 88.162615520044 27.2651 17.426455385198132 0.011105457586615262 20.654463824380223 r
2458372.0119792 1317.8313383890995 45.1261126471993 26.0358 18.236150422560765 0.037177307196953766 20.152305181206316 g
